"","AGE","WORKCLASS","FNLWGT","EDUCATION","EDUCATIONNUM","MARITALSTATUS","OCCUPATION","RELATIONSHIP","RACE","SEX","CAPITALGAIN","CAPITALLOSS","HOURSPERWEEK","NATIVECOUNTRY","ABOVE50K"
"17856",40," Local-gov",197012," Bachelors",13," Divorced"," Tech-support"," Not-in-family"," White"," Female",8614,0,40," England",1
"16871",53," Private",288353," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"30398",61," ?",72886," HS-grad",9," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,38," United-States",1
"3578",53," State-gov",50048," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7688,0,50," United-States",1
"16990",50," Private",104501," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"17490",61," Private",119684," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",15024,0,20," United-States",1
"11026",48," Private",102359," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,60," United-States",1
"18734",45," Local-gov",56841," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"28511",35," Private",179668," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"2345",44," Private",198282," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",15024,0,40," United-States",1
"9470",32," Self-emp-not-inc",56328," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,8," United-States",1
"19830",55," Private",208451," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"28311",57," Self-emp-not-inc",287229," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,48," United-States",1
"24534",39," Private",257942," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,60," United-States",1
"29841",43," Self-emp-inc",33729," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,45," United-States",1
"20880",53," Federal-gov",271544," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,1977,40," United-States",1
"30961",43," Private",158528," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"14815",55," Self-emp-not-inc",141409," 10th",6," Married-civ-spouse"," Sales"," Husband"," White"," Male",7688,0,50," United-States",1
"16501",52," Private",178983," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," ?",1
"4785",30," Private",174789," Assoc-acdm",12," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1848,50," United-States",1
"21502",81," Private",177408," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2377,26," United-States",1
"26066",39," Private",245053," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",1
"19526",47," Private",178341," 10th",6," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,46," United-States",1
"6793",47," Federal-gov",191858," Assoc-acdm",12," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",1
"16485",46," Private",155890," Bachelors",13," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",1
"27873",36," Private",169426," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",7298,0,40," United-States",1
"14331",67," ?",129188," Doctorate",16," Married-civ-spouse"," ?"," Husband"," White"," Male",20051,0,5," United-States",1
"31579",36," State-gov",179488," Bachelors",13," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",7298,0,55," United-States",1
"20901",29," Self-emp-not-inc",116207," HS-grad",9," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,65," United-States",1
"13925",38," State-gov",22245," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States",1
"31999",52," ?",89951," 12th",8," Married-civ-spouse"," ?"," Wife"," Black"," Female",0,0,40," United-States",1
"8244",29," Private",133136," 12th",8," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",1
"7682",30," Self-emp-inc",109282," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,52," United-States",1
"2942",75," Private",200068," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,35," United-States",1
"28747",38," Private",172538," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",15024,0,50," United-States",1
"29879",27," Private",115945," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,45," United-States",1
"10386",31," Local-gov",243665," HS-grad",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,41," United-States",1
"28980",49," Self-emp-inc",306289," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"14286",54," Self-emp-not-inc",172898," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",5178,0,50," United-States",1
"20547",43," Self-emp-not-inc",34007," Bachelors",13," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,70," United-States",1
"3727",50," Private",217083," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States",1
"32334",37," Self-emp-inc",328466," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",1
"4637",46," Private",34377," Assoc-acdm",12," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"1729",49," Private",186078," Masters",14," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,50," United-States",1
"1671",44," Private",43711," Assoc-acdm",12," Married-civ-spouse"," Sales"," Husband"," White"," Male",7688,0,40," United-States",1
"5664",53," Local-gov",228723," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," Other"," Male",0,0,40," ?",1
"31334",38," Federal-gov",325538," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",1
"4948",49," Private",164799," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States",1
"12019",45," Private",178319," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7688,0,50," United-States",1
"21450",34," Private",162442," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,20," United-States",1
"2515",29," Private",490332," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,45," United-States",1
"11583",51," Private",143822," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",7298,0,40," United-States",1
"26678",60," Private",139391," Some-college",10," Married-spouse-absent"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,50," United-States",1
"10816",37," Federal-gov",93225," Some-college",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",7688,0,40," United-States",1
"31609",50," Private",102346," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,2415,20," United-States",1
"12848",21," Private",548303," HS-grad",9," Married-civ-spouse"," Prof-specialty"," Own-child"," White"," Male",0,0,40," Mexico",1
"29579",32," Private",108116," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1902,60," United-States",1
"20907",59," Private",144071," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",1
"27526",45," Private",261278," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," Asian-Pac-Islander"," Female",5178,0,40," Philippines",1
"28834",41," Private",77373," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,1848,65," United-States",1
"25954",46," Private",31432," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",3103,0,52," United-States",1
"19867",50," Self-emp-not-inc",68898," Masters",14," Married-civ-spouse"," Sales"," Husband"," White"," Male",7688,0,55," United-States",1
"24611",32," Private",105650," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,50," United-States",1
"27833",38," Self-emp-inc",189679," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",1
"21329",46," Federal-gov",332727," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"8913",57," Private",173832," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1902,40," United-States",1
"2498",32," Private",158438," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States",1
"25122",37," Private",178100," Masters",14," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,40," United-States",1
"30725",46," Private",116789," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",1
"4751",65," Self-emp-inc",208452," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,35," United-States",1
"17790",42," Self-emp-not-inc",201908," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",99999,0,50," United-States",1
"27528",34," Private",173495," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,48," United-States",1
"13755",42," Private",107276," Some-college",10," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,2444,40," United-States",1
"6025",52," Private",170562," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States",1
"27601",39," Private",108140," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",1
"15173",28," Private",114158," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,1977,24," United-States",1
"2089",31," Federal-gov",207301," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States",1
"11310",49," Private",247294," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,45," United-States",1
"22883",45," Private",155659," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,60," United-States",1
"1362",52," Private",146378," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"19030",32," Private",101709," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States",1
"16018",41," Private",207578," Assoc-acdm",12," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,50," India",1
"27842",38," Private",114591," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",15024,0,40," United-States",1
"2745",43," Private",128170," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",7688,0,40," United-States",1
"27844",30," Private",129707," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1848,40," United-States",1
"14143",38," Local-gov",201410," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"2019",39," Private",505119," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," Cuba",1
"28235",50," Private",128143," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",1
"29104",47," Private",186534," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,55," United-States",1
"3750",56," Private",318450," Masters",14," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,80," United-States",1
"23554",53," Private",229465," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," United-States",1
"15879",40," Private",166662," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",15024,0,45," United-States",1
"25783",35," Private",454843," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"6246",44," Self-emp-inc",383493," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,60," United-States",1
"22705",52," Private",104501," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Germany",1
"12666",37," Federal-gov",90881," Some-college",10," Separated"," Exec-managerial"," Not-in-family"," White"," Male",8614,0,55," United-States",1
"4968",44," Self-emp-not-inc",402397," Masters",14," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,1902,60," United-States",1
"19251",54," Self-emp-inc",172175," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",1
"16206",36," Private",99146," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,1887,40," United-States",1
"7101",57," ?",208311," Bachelors",13," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,80," United-States",1
"32013",31," Federal-gov",130057," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7688,0,60," United-States",1
"8989",32," Private",204374," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1977,60," United-States",1
"18883",43," Private",462180," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",99999,0,60," United-States",1
"28998",54," Private",139850," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,45," United-States",1
"28340",44," Private",83237," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,55," United-States",1
"4979",45," Private",339863," Bachelors",13," Divorced"," Sales"," Not-in-family"," White"," Male",8614,0,48," United-States",1
"12268",28," Private",160731," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Poland",1
"14898",41," Private",225892," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,48," United-States",1
"13209",36," Federal-gov",51089," Bachelors",13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,50," United-States",1
"7719",50," Private",195298," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",1
